platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00001,Electronics Product 1,Books,141.04,449.02,3.9,3799,In Stock,Seller 92,4.9,Paid Shipping,False,https://amazon.com/product/1,https://via.placeholder.com/300x300?text=Product+1,High-quality Electronics with excellent features and performance.,Brand A,2025-11-24 01:08:41,68.6
amazon,AMZ00002,Electronics Product 2,Electronics,482.56,68.32,3.8,1534,Pre-order,Seller 73,4.1,Paid Shipping,False,https://amazon.com/product/2,https://via.placeholder.com/300x300?text=Product+2,High-quality Electronics with excellent features and performance.,Brand B,2025-11-24 01:08:41,0.0
amazon,AMZ00003,Electronics Product 3,Home & Kitchen,171.54,491.15,5.0,2097,Limited Stock,Seller 36,4.1,Free Shipping,True,https://amazon.com/product/3,https://via.placeholder.com/300x300?text=Product+3,High-quality Electronics with excellent features and performance.,Brand C,2025-11-24 01:08:41,65.1
amazon,AMZ00004,Electronics Product 4,Sports,470.42,559.18,3.8,2519,In Stock,Seller 55,5.0,Paid Shipping,False,https://amazon.com/product/4,https://via.placeholder.com/300x300?text=Product+4,High-quality Electronics with excellent features and performance.,Brand D,2025-11-24 01:08:41,15.9
amazon,AMZ00005,Electronics Product 5,Sports,101.37,503.6,4.2,942,In Stock,Seller 43,4.3,Free Shipping,False,https://amazon.com/product/5,https://via.placeholder.com/300x300?text=Product+5,High-quality Electronics with excellent features and performance.,Brand E,2025-11-24 01:08:41,79.9
amazon,AMZ00006,Electronics Product 6,Home & Kitchen,54.12,36.64,4.5,223,In Stock,Seller 35,4.6,Paid Shipping,False,https://amazon.com/product/6,https://via.placeholder.com/300x300?text=Product+6,High-quality Electronics with excellent features and performance.,Brand F,2025-11-24 01:08:41,0.0
amazon,AMZ00007,Electronics Product 7,Fashion,110.11,77.72,3.9,2273,Pre-order,Seller 89,4.4,Paid Shipping,True,https://amazon.com/product/7,https://via.placeholder.com/300x300?text=Product+7,High-quality Electronics with excellent features and performance.,Brand G,2025-11-24 01:08:41,0.0
amazon,AMZ00008,Electronics Product 8,Books,29.68,126.76,4.9,1712,Limited Stock,Seller 92,4.2,Free Shipping,True,https://amazon.com/product/8,https://via.placeholder.com/300x300?text=Product+8,High-quality Electronics with excellent features and performance.,Brand H,2025-11-24 01:08:41,76.6
amazon,AMZ00009,Electronics Product 9,Electronics,363.38,326.73,4.9,4515,Pre-order,Seller 55,4.9,Free Shipping,True,https://amazon.com/product/9,https://via.placeholder.com/300x300?text=Product+9,High-quality Electronics with excellent features and performance.,Brand I,2025-11-24 01:08:41,0.0
amazon,AMZ00010,Electronics Product 10,Books,173.99,271.61,3.5,1493,Limited Stock,Seller 3,4.2,Free Shipping,True,https://amazon.com/product/10,https://via.placeholder.com/300x300?text=Product+10,High-quality Electronics with excellent features and performance.,Brand J,2025-11-24 01:08:41,35.9
amazon,AMZ00011,Electronics Product 11,Home & Kitchen,499.1,551.14,5.0,2981,Pre-order,Seller 50,4.8,Paid Shipping,True,https://amazon.com/product/11,https://via.placeholder.com/300x300?text=Product+11,High-quality Electronics with excellent features and performance.,Brand K,2025-11-24 01:08:41,9.4
amazon,AMZ00012,Electronics Product 12,Books,441.75,127.98,4.7,1694,In Stock,Seller 17,4.1,Free Shipping,False,https://amazon.com/product/12,https://via.placeholder.com/300x300?text=Product+12,High-quality Electronics with excellent features and performance.,Brand L,2025-11-24 01:08:41,0.0
amazon,AMZ00013,Electronics Product 13,Sports,315.82,94.29,5.0,3819,Limited Stock,Seller 70,4.3,Paid Shipping,True,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Electronics with excellent features and performance.,Brand M,2025-11-24 01:08:41,0.0
