platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00001,Fashion Product 1,Sports,186.7,344.44,4.0,599,Limited Stock,Seller 72,4.9,Paid Shipping,True,https://amazon.com/product/1,https://via.placeholder.com/300x300?text=Product+1,High-quality Fashion with excellent features and performance.,Brand A,2025-11-24 09:44:40,45.8
amazon,AMZ00002,Fashion Product 2,Electronics,394.38,591.7,4.8,4919,In Stock,Seller 18,4.1,Paid Shipping,False,https://amazon.com/product/2,https://via.placeholder.com/300x300?text=Product+2,High-quality Fashion with excellent features and performance.,Brand B,2025-11-24 09:44:40,33.3
amazon,AMZ00003,Fashion Product 3,Fashion,413.82,362.55,4.6,4020,Pre-order,Seller 47,4.7,Free Shipping,True,https://amazon.com/product/3,https://via.placeholder.com/300x300?text=Product+3,High-quality Fashion with excellent features and performance.,Brand C,2025-11-24 09:44:40,0.0
amazon,AMZ00004,Fashion Product 4,Sports,311.9,134.14,4.4,1735,In Stock,Seller 42,4.7,Free Shipping,False,https://amazon.com/product/4,https://via.placeholder.com/300x300?text=Product+4,High-quality Fashion with excellent features and performance.,Brand D,2025-11-24 09:44:40,0.0
amazon,AMZ00005,Fashion Product 5,Sports,141.16,492.58,4.5,4180,In Stock,Seller 92,4.5,Paid Shipping,False,https://amazon.com/product/5,https://via.placeholder.com/300x300?text=Product+5,High-quality Fashion with excellent features and performance.,Brand E,2025-11-24 09:44:40,71.3
amazon,AMZ00006,Fashion Product 6,Home & Kitchen,172.18,432.92,4.3,3537,Limited Stock,Seller 81,4.5,Paid Shipping,True,https://amazon.com/product/6,https://via.placeholder.com/300x300?text=Product+6,High-quality Fashion with excellent features and performance.,Brand F,2025-11-24 09:44:40,60.2
amazon,AMZ00007,Fashion Product 7,Sports,216.41,459.2,4.4,1698,In Stock,Seller 82,4.4,Free Shipping,False,https://amazon.com/product/7,https://via.placeholder.com/300x300?text=Product+7,High-quality Fashion with excellent features and performance.,Brand G,2025-11-24 09:44:40,52.9
amazon,AMZ00008,Fashion Product 8,Electronics,85.14,449.91,4.7,3402,In Stock,Seller 17,4.2,Paid Shipping,True,https://amazon.com/product/8,https://via.placeholder.com/300x300?text=Product+8,High-quality Fashion with excellent features and performance.,Brand H,2025-11-24 09:44:40,81.1
amazon,AMZ00009,Fashion Product 9,Books,481.49,416.44,4.4,3816,In Stock,Seller 7,4.9,Free Shipping,True,https://amazon.com/product/9,https://via.placeholder.com/300x300?text=Product+9,High-quality Fashion with excellent features and performance.,Brand I,2025-11-24 09:44:40,0.0
amazon,AMZ00010,Fashion Product 10,Sports,256.81,167.73,4.0,3129,In Stock,Seller 25,4.3,Free Shipping,False,https://amazon.com/product/10,https://via.placeholder.com/300x300?text=Product+10,High-quality Fashion with excellent features and performance.,Brand J,2025-11-24 09:44:40,0.0
