platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00001,Electronics Item 1,Home,40732.58,12536.4,4.9,758,Pre-order,Daraz Seller 67,4.7,Cash on Delivery,False,https://daraz.pk/product/1,https://via.placeholder.com/300x300?text=Item+1,Quality Electronics available in Pakistan with fast delivery.,Brand A,2025-11-27 18:17:53,0.0
daraz,DRZ00002,Electronics Item 2,Home,18763.98,13542.32,4.8,1886,Pre-order,Daraz Seller 94,3.7,Cash on Delivery,True,https://daraz.pk/product/2,https://via.placeholder.com/300x300?text=Item+2,Quality Electronics available in Pakistan with fast delivery.,Brand B,2025-11-27 18:17:53,0.0
daraz,DRZ00003,Electronics Item 3,Electronics,11736.19,47742.84,3.9,2634,Pre-order,Daraz Seller 35,4.2,Free Delivery,True,https://daraz.pk/product/3,https://via.placeholder.com/300x300?text=Item+3,Quality Electronics available in Pakistan with fast delivery.,Brand C,2025-11-27 18:17:53,75.4
daraz,DRZ00004,Electronics Item 4,Fashion,48438.72,35475.76,3.6,1491,Pre-order,Daraz Seller 60,4.5,Free Delivery,False,https://daraz.pk/product/4,https://via.placeholder.com/300x300?text=Item+4,Quality Electronics available in Pakistan with fast delivery.,Brand D,2025-11-27 18:17:53,0.0
daraz,DRZ00005,Electronics Item 5,Home,31460.75,41811.29,3.2,963,Pre-order,Daraz Seller 98,4.3,Free Delivery,False,https://daraz.pk/product/5,https://via.placeholder.com/300x300?text=Item+5,Quality Electronics available in Pakistan with fast delivery.,Brand E,2025-11-27 18:17:53,24.8
daraz,DRZ00006,Electronics Item 6,Electronics,12112.74,53919.12,4.4,2877,Pre-order,Daraz Seller 52,4.1,Free Delivery,False,https://daraz.pk/product/6,https://via.placeholder.com/300x300?text=Item+6,Quality Electronics available in Pakistan with fast delivery.,Brand F,2025-11-27 18:17:53,77.5
daraz,DRZ00007,Electronics Item 7,Sports,49011.97,52150.18,3.3,345,In Stock,Daraz Seller 100,3.8,Free Delivery,True,https://daraz.pk/product/7,https://via.placeholder.com/300x300?text=Item+7,Quality Electronics available in Pakistan with fast delivery.,Brand G,2025-11-27 18:17:53,6.0
daraz,DRZ00008,Electronics Item 8,Electronics,25819.58,43780.63,3.1,2832,Out of Stock,Daraz Seller 35,4.0,Free Delivery,False,https://daraz.pk/product/8,https://via.placeholder.com/300x300?text=Item+8,Quality Electronics available in Pakistan with fast delivery.,Brand H,2025-11-27 18:17:53,41.0
daraz,DRZ00009,Electronics Item 9,Fashion,31949.64,32238.89,4.5,880,Out of Stock,Daraz Seller 24,4.4,Cash on Delivery,False,https://daraz.pk/product/9,https://via.placeholder.com/300x300?text=Item+9,Quality Electronics available in Pakistan with fast delivery.,Brand I,2025-11-27 18:17:53,0.9
daraz,DRZ00010,Electronics Item 10,Beauty,18730.84,51466.81,4.0,1485,Out of Stock,Daraz Seller 71,4.4,Cash on Delivery,False,https://daraz.pk/product/10,https://via.placeholder.com/300x300?text=Item+10,Quality Electronics available in Pakistan with fast delivery.,Brand J,2025-11-27 18:17:53,63.6
