platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00001,Electronics Item 1,Home,49950.67,49351.42,4.7,623,In Stock,Daraz Seller 50,4.6,Free Delivery,False,https://daraz.pk/product/1,https://via.placeholder.com/300x300?text=Item+1,Quality Electronics available in Pakistan with fast delivery.,Brand A,2025-11-24 17:24:15,0.0
daraz,DRZ00002,Electronics Item 2,Sports,33278.86,55958.27,3.1,1969,Out of Stock,Daraz Seller 12,4.0,Free Delivery,True,https://daraz.pk/product/2,https://via.placeholder.com/300x300?text=Item+2,Quality Electronics available in Pakistan with fast delivery.,Brand B,2025-11-24 17:24:15,40.5
daraz,DRZ00003,Electronics Item 3,Home,40749.12,42825.88,4.2,2759,Pre-order,Daraz Seller 67,3.9,Free Delivery,False,https://daraz.pk/product/3,https://via.placeholder.com/300x300?text=Item+3,Quality Electronics available in Pakistan with fast delivery.,Brand C,2025-11-24 17:24:15,4.8
daraz,DRZ00004,Electronics Item 4,Home,23218.36,30186.88,4.6,2690,Pre-order,Daraz Seller 22,4.6,Cash on Delivery,False,https://daraz.pk/product/4,https://via.placeholder.com/300x300?text=Item+4,Quality Electronics available in Pakistan with fast delivery.,Brand D,2025-11-24 17:24:15,23.1
daraz,DRZ00005,Electronics Item 5,Fashion,19039.31,20738.08,3.6,2478,Pre-order,Daraz Seller 6,4.7,Cash on Delivery,False,https://daraz.pk/product/5,https://via.placeholder.com/300x300?text=Item+5,Quality Electronics available in Pakistan with fast delivery.,Brand E,2025-11-24 17:24:15,8.2
daraz,DRZ00006,Electronics Item 6,Beauty,35288.52,36925.38,4.4,1421,In Stock,Daraz Seller 19,4.7,Free Delivery,True,https://daraz.pk/product/6,https://via.placeholder.com/300x300?text=Item+6,Quality Electronics available in Pakistan with fast delivery.,Brand F,2025-11-24 17:24:15,4.4
daraz,DRZ00007,Electronics Item 7,Beauty,45317.48,3944.69,4.1,658,In Stock,Daraz Seller 68,4.9,Free Delivery,True,https://daraz.pk/product/7,https://via.placeholder.com/300x300?text=Item+7,Quality Electronics available in Pakistan with fast delivery.,Brand G,2025-11-24 17:24:15,0.0
daraz,DRZ00008,Electronics Item 8,Electronics,42675.17,51946.32,4.2,180,Out of Stock,Daraz Seller 53,3.8,Free Delivery,False,https://daraz.pk/product/8,https://via.placeholder.com/300x300?text=Item+8,Quality Electronics available in Pakistan with fast delivery.,Brand H,2025-11-24 17:24:15,17.8
daraz,DRZ00009,Electronics Item 9,Sports,39244.26,47825.1,3.5,1038,Pre-order,Daraz Seller 49,4.2,Cash on Delivery,True,https://daraz.pk/product/9,https://via.placeholder.com/300x300?text=Item+9,Quality Electronics available in Pakistan with fast delivery.,Brand I,2025-11-24 17:24:15,17.9
daraz,DRZ00010,Electronics Item 10,Beauty,16818.27,40365.03,4.6,2498,Out of Stock,Daraz Seller 88,4.3,Free Delivery,False,https://daraz.pk/product/10,https://via.placeholder.com/300x300?text=Item+10,Quality Electronics available in Pakistan with fast delivery.,Brand J,2025-11-24 17:24:15,58.3
