platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00001,Fashion Item 1,Home,10958.13,8241.17,3.1,2344,Out of Stock,Daraz Seller 43,3.7,Cash on Delivery,True,https://daraz.pk/product/1,https://via.placeholder.com/300x300?text=Item+1,Quality Fashion available in Pakistan with fast delivery.,Brand A,2025-11-24 09:44:40,0.0
daraz,DRZ00002,Fashion Item 2,Sports,30460.42,16719.22,4.0,1497,In Stock,Daraz Seller 4,4.4,Cash on Delivery,False,https://daraz.pk/product/2,https://via.placeholder.com/300x300?text=Item+2,Quality Fashion available in Pakistan with fast delivery.,Brand B,2025-11-24 09:44:40,0.0
daraz,DRZ00003,Fashion Item 3,Fashion,15101.84,29978.9,3.2,2179,In Stock,Daraz Seller 23,3.6,Free Delivery,True,https://daraz.pk/product/3,https://via.placeholder.com/300x300?text=Item+3,Quality Fashion available in Pakistan with fast delivery.,Brand C,2025-11-24 09:44:40,49.6
daraz,DRZ00004,Fashion Item 4,Electronics,7013.14,27044.94,3.5,1268,Pre-order,Daraz Seller 69,4.0,Cash on Delivery,False,https://daraz.pk/product/4,https://via.placeholder.com/300x300?text=Item+4,Quality Fashion available in Pakistan with fast delivery.,Brand D,2025-11-24 09:44:40,74.1
daraz,DRZ00005,Fashion Item 5,Fashion,31960.78,8351.34,3.8,975,In Stock,Daraz Seller 92,4.7,Free Delivery,False,https://daraz.pk/product/5,https://via.placeholder.com/300x300?text=Item+5,Quality Fashion available in Pakistan with fast delivery.,Brand E,2025-11-24 09:44:40,0.0
daraz,DRZ00006,Fashion Item 6,Beauty,36378.66,40346.4,4.5,1632,In Stock,Daraz Seller 72,4.9,Cash on Delivery,True,https://daraz.pk/product/6,https://via.placeholder.com/300x300?text=Item+6,Quality Fashion available in Pakistan with fast delivery.,Brand F,2025-11-24 09:44:40,9.8
daraz,DRZ00007,Fashion Item 7,Home,7274.83,37713.18,3.7,2961,In Stock,Daraz Seller 28,4.8,Cash on Delivery,False,https://daraz.pk/product/7,https://via.placeholder.com/300x300?text=Item+7,Quality Fashion available in Pakistan with fast delivery.,Brand G,2025-11-24 09:44:40,80.7
daraz,DRZ00008,Fashion Item 8,Electronics,26437.55,34772.34,3.1,2903,Out of Stock,Daraz Seller 51,3.6,Cash on Delivery,True,https://daraz.pk/product/8,https://via.placeholder.com/300x300?text=Item+8,Quality Fashion available in Pakistan with fast delivery.,Brand H,2025-11-24 09:44:40,24.0
daraz,DRZ00009,Fashion Item 9,Home,20309.05,8612.22,3.8,1293,Pre-order,Daraz Seller 11,4.7,Cash on Delivery,True,https://daraz.pk/product/9,https://via.placeholder.com/300x300?text=Item+9,Quality Fashion available in Pakistan with fast delivery.,Brand I,2025-11-24 09:44:40,0.0
daraz,DRZ00010,Fashion Item 10,Beauty,41036.36,26183.18,4.4,2146,Pre-order,Daraz Seller 95,4.2,Cash on Delivery,False,https://daraz.pk/product/10,https://via.placeholder.com/300x300?text=Item+10,Quality Fashion available in Pakistan with fast delivery.,Brand J,2025-11-24 09:44:40,0.0
daraz,DRZ00011,Fashion Item 11,Beauty,48479.31,52025.56,3.9,2639,Pre-order,Daraz Seller 19,4.1,Free Delivery,False,https://daraz.pk/product/11,https://via.placeholder.com/300x300?text=Item+11,Quality Fashion available in Pakistan with fast delivery.,Brand K,2025-11-24 09:44:40,6.8
daraz,DRZ00012,Fashion Item 12,Beauty,12175.81,22547.61,3.8,41,Pre-order,Daraz Seller 21,4.0,Free Delivery,True,https://daraz.pk/product/12,https://via.placeholder.com/300x300?text=Item+12,Quality Fashion available in Pakistan with fast delivery.,Brand L,2025-11-24 09:44:40,46.0
daraz,DRZ00013,Fashion Item 13,Electronics,9467.2,37694.97,3.9,1482,In Stock,Daraz Seller 69,4.3,Free Delivery,True,https://daraz.pk/product/13,https://via.placeholder.com/300x300?text=Item+13,Quality Fashion available in Pakistan with fast delivery.,Brand M,2025-11-24 09:44:40,74.9
daraz,DRZ00014,Fashion Item 14,Electronics,15511.52,37742.56,3.9,1232,Pre-order,Daraz Seller 53,4.4,Free Delivery,True,https://daraz.pk/product/14,https://via.placeholder.com/300x300?text=Item+14,Quality Fashion available in Pakistan with fast delivery.,Brand N,2025-11-24 09:44:40,58.9
daraz,DRZ00015,Fashion Item 15,Home,22082.28,9762.72,4.4,1850,Out of Stock,Daraz Seller 33,4.5,Free Delivery,True,https://daraz.pk/product/15,https://via.placeholder.com/300x300?text=Item+15,Quality Fashion available in Pakistan with fast delivery.,Brand O,2025-11-24 09:44:40,0.0
daraz,DRZ00016,Fashion Item 16,Beauty,43777.38,39609.32,3.9,2459,Out of Stock,Daraz Seller 39,4.2,Free Delivery,True,https://daraz.pk/product/16,https://via.placeholder.com/300x300?text=Item+16,Quality Fashion available in Pakistan with fast delivery.,Brand P,2025-11-24 09:44:40,0.0
