platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00001,Fashion Item 1,Sports,18890.27,52435.8,4.2,1198,Out of Stock,Daraz Seller 86,4.1,Cash on Delivery,False,https://daraz.pk/product/1,https://via.placeholder.com/300x300?text=Item+1,Quality Fashion available in Pakistan with fast delivery.,Brand A,2025-11-27 22:11:58,64.0
daraz,DRZ00002,Fashion Item 2,Home,18041.53,1091.9,4.0,2106,Out of Stock,Daraz Seller 9,4.9,Cash on Delivery,False,https://daraz.pk/product/2,https://via.placeholder.com/300x300?text=Item+2,Quality Fashion available in Pakistan with fast delivery.,Brand B,2025-11-27 22:11:58,0.0
daraz,DRZ00003,Fashion Item 3,Electronics,8321.38,14329.26,3.5,263,In Stock,Daraz Seller 75,4.3,Cash on Delivery,True,https://daraz.pk/product/3,https://via.placeholder.com/300x300?text=Item+3,Quality Fashion available in Pakistan with fast delivery.,Brand C,2025-11-27 22:11:58,41.9
daraz,DRZ00004,Fashion Item 4,Electronics,5767.26,50903.51,4.7,326,Pre-order,Daraz Seller 80,3.6,Cash on Delivery,False,https://daraz.pk/product/4,https://via.placeholder.com/300x300?text=Item+4,Quality Fashion available in Pakistan with fast delivery.,Brand D,2025-11-27 22:11:58,88.7
daraz,DRZ00005,Fashion Item 5,Electronics,24025.47,42744.16,4.4,2096,Pre-order,Daraz Seller 3,3.8,Free Delivery,True,https://daraz.pk/product/5,https://via.placeholder.com/300x300?text=Item+5,Quality Fashion available in Pakistan with fast delivery.,Brand E,2025-11-27 22:11:58,43.8
daraz,DRZ00006,Fashion Item 6,Home,4398.03,4564.77,4.4,2671,Out of Stock,Daraz Seller 12,4.9,Cash on Delivery,False,https://daraz.pk/product/6,https://via.placeholder.com/300x300?text=Item+6,Quality Fashion available in Pakistan with fast delivery.,Brand F,2025-11-27 22:11:58,3.7
daraz,DRZ00007,Fashion Item 7,Home,24958.4,12253.87,4.1,1506,Pre-order,Daraz Seller 90,4.4,Free Delivery,True,https://daraz.pk/product/7,https://via.placeholder.com/300x300?text=Item+7,Quality Fashion available in Pakistan with fast delivery.,Brand G,2025-11-27 22:11:58,0.0
daraz,DRZ00008,Fashion Item 8,Fashion,46614.87,11158.38,4.7,818,Out of Stock,Daraz Seller 19,3.6,Free Delivery,False,https://daraz.pk/product/8,https://via.placeholder.com/300x300?text=Item+8,Quality Fashion available in Pakistan with fast delivery.,Brand H,2025-11-27 22:11:58,0.0
daraz,DRZ00009,Fashion Item 9,Fashion,17010.6,17739.09,4.1,1456,In Stock,Daraz Seller 62,3.9,Cash on Delivery,True,https://daraz.pk/product/9,https://via.placeholder.com/300x300?text=Item+9,Quality Fashion available in Pakistan with fast delivery.,Brand I,2025-11-27 22:11:58,4.1
daraz,DRZ00010,Fashion Item 10,Fashion,4464.3,55539.27,3.8,2499,Out of Stock,Daraz Seller 47,4.0,Cash on Delivery,False,https://daraz.pk/product/10,https://via.placeholder.com/300x300?text=Item+10,Quality Fashion available in Pakistan with fast delivery.,Brand J,2025-11-27 22:11:58,92.0
daraz,DRZ00011,Fashion Item 11,Home,49978.53,3027.96,3.2,1992,Out of Stock,Daraz Seller 53,4.3,Cash on Delivery,True,https://daraz.pk/product/11,https://via.placeholder.com/300x300?text=Item+11,Quality Fashion available in Pakistan with fast delivery.,Brand K,2025-11-27 22:11:58,0.0
daraz,DRZ00012,Fashion Item 12,Electronics,12190.56,41172.44,4.0,1631,Pre-order,Daraz Seller 60,3.7,Free Delivery,True,https://daraz.pk/product/12,https://via.placeholder.com/300x300?text=Item+12,Quality Fashion available in Pakistan with fast delivery.,Brand L,2025-11-27 22:11:58,70.4
daraz,DRZ00013,Fashion Item 13,Home,45164.17,7082.18,4.2,1409,Out of Stock,Daraz Seller 59,4.3,Free Delivery,False,https://daraz.pk/product/13,https://via.placeholder.com/300x300?text=Item+13,Quality Fashion available in Pakistan with fast delivery.,Brand M,2025-11-27 22:11:58,0.0
