platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00001,Electronics Product 1,Books,267.25,418.07,4.2,2524,In Stock,Seller 72,4.1,Paid Shipping,True,https://amazon.com/product/1,https://via.placeholder.com/300x300?text=Product+1,High-quality Electronics with excellent features and performance.,Brand A,2025-11-24 17:55:42,36.1
amazon,AMZ00002,Electronics Product 2,Fashion,323.23,146.41,4.4,330,Limited Stock,Seller 25,4.9,Free Shipping,True,https://amazon.com/product/2,https://via.placeholder.com/300x300?text=Product+2,High-quality Electronics with excellent features and performance.,Brand B,2025-11-24 17:55:42,0.0
amazon,AMZ00003,Electronics Product 3,Home & Kitchen,454.07,215.82,3.6,3303,Pre-order,Seller 71,4.1,Paid Shipping,False,https://amazon.com/product/3,https://via.placeholder.com/300x300?text=Product+3,High-quality Electronics with excellent features and performance.,Brand C,2025-11-24 17:55:42,0.0
amazon,AMZ00004,Electronics Product 4,Books,334.05,309.68,5.0,2878,In Stock,Seller 49,4.1,Paid Shipping,True,https://amazon.com/product/4,https://via.placeholder.com/300x300?text=Product+4,High-quality Electronics with excellent features and performance.,Brand D,2025-11-24 17:55:42,0.0
amazon,AMZ00005,Electronics Product 5,Books,244.32,240.14,4.6,732,In Stock,Seller 13,4.9,Free Shipping,True,https://amazon.com/product/5,https://via.placeholder.com/300x300?text=Product+5,High-quality Electronics with excellent features and performance.,Brand E,2025-11-24 17:55:42,0.0
amazon,AMZ00006,Electronics Product 6,Electronics,263.8,315.24,3.5,2487,Limited Stock,Seller 95,4.8,Paid Shipping,False,https://amazon.com/product/6,https://via.placeholder.com/300x300?text=Product+6,High-quality Electronics with excellent features and performance.,Brand F,2025-11-24 17:55:42,16.3
amazon,AMZ00007,Electronics Product 7,Fashion,110.32,57.7,4.0,948,Pre-order,Seller 4,4.2,Free Shipping,True,https://amazon.com/product/7,https://via.placeholder.com/300x300?text=Product+7,High-quality Electronics with excellent features and performance.,Brand G,2025-11-24 17:55:42,0.0
amazon,AMZ00008,Electronics Product 8,Fashion,13.07,205.07,4.6,1484,In Stock,Seller 30,4.2,Paid Shipping,False,https://amazon.com/product/8,https://via.placeholder.com/300x300?text=Product+8,High-quality Electronics with excellent features and performance.,Brand H,2025-11-24 17:55:42,93.6
amazon,AMZ00009,Electronics Product 9,Home & Kitchen,466.67,264.4,4.9,1490,In Stock,Seller 71,4.0,Paid Shipping,False,https://amazon.com/product/9,https://via.placeholder.com/300x300?text=Product+9,High-quality Electronics with excellent features and performance.,Brand I,2025-11-24 17:55:42,0.0
amazon,AMZ00010,Electronics Product 10,Fashion,123.84,308.54,4.9,825,Pre-order,Seller 73,4.9,Free Shipping,False,https://amazon.com/product/10,https://via.placeholder.com/300x300?text=Product+10,High-quality Electronics with excellent features and performance.,Brand J,2025-11-24 17:55:42,59.9
amazon,AMZ00011,Electronics Product 11,Home & Kitchen,400.4,332.19,3.9,421,In Stock,Seller 52,4.8,Free Shipping,False,https://amazon.com/product/11,https://via.placeholder.com/300x300?text=Product+11,High-quality Electronics with excellent features and performance.,Brand K,2025-11-24 17:55:42,0.0
amazon,AMZ00012,Electronics Product 12,Sports,390.1,499.69,4.8,1002,In Stock,Seller 59,4.5,Paid Shipping,False,https://amazon.com/product/12,https://via.placeholder.com/300x300?text=Product+12,High-quality Electronics with excellent features and performance.,Brand L,2025-11-24 17:55:42,21.9
amazon,AMZ00013,Electronics Product 13,Home & Kitchen,144.38,189.63,3.6,2001,Limited Stock,Seller 53,4.8,Free Shipping,True,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Electronics with excellent features and performance.,Brand M,2025-11-24 17:55:42,23.9
amazon,AMZ00014,Electronics Product 14,Sports,264.02,139.72,4.6,1838,Limited Stock,Seller 73,4.2,Free Shipping,False,https://amazon.com/product/14,https://via.placeholder.com/300x300?text=Product+14,High-quality Electronics with excellent features and performance.,Brand N,2025-11-24 17:55:42,0.0
amazon,AMZ00015,Electronics Product 15,Home & Kitchen,442.3,310.93,3.7,4817,Limited Stock,Seller 93,4.6,Paid Shipping,False,https://amazon.com/product/15,https://via.placeholder.com/300x300?text=Product+15,High-quality Electronics with excellent features and performance.,Brand O,2025-11-24 17:55:42,0.0
amazon,AMZ00016,Electronics Product 16,Fashion,97.64,393.07,4.4,3020,In Stock,Seller 60,4.8,Free Shipping,True,https://amazon.com/product/16,https://via.placeholder.com/300x300?text=Product+16,High-quality Electronics with excellent features and performance.,Brand P,2025-11-24 17:55:42,75.2
amazon,AMZ00017,Electronics Product 17,Sports,341.44,469.51,4.3,2797,Pre-order,Seller 100,4.5,Paid Shipping,False,https://amazon.com/product/17,https://via.placeholder.com/300x300?text=Product+17,High-quality Electronics with excellent features and performance.,Brand Q,2025-11-24 17:55:42,27.3
amazon,AMZ00018,Electronics Product 18,Electronics,36.19,398.13,4.1,836,In Stock,Seller 82,4.8,Paid Shipping,False,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Electronics with excellent features and performance.,Brand R,2025-11-24 17:55:42,90.9
