platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00001,Electronics Item 1,Sports,34672.14,29823.78,3.1,1542,Pre-order,Daraz Seller 89,4.5,Cash on Delivery,True,https://daraz.pk/product/1,https://via.placeholder.com/300x300?text=Item+1,Quality Electronics available in Pakistan with fast delivery.,Brand A,2025-11-24 01:05:19,0.0
daraz,DRZ00002,Electronics Item 2,Sports,23565.58,8449.26,3.0,2004,Out of Stock,Daraz Seller 40,4.2,Free Delivery,True,https://daraz.pk/product/2,https://via.placeholder.com/300x300?text=Item+2,Quality Electronics available in Pakistan with fast delivery.,Brand B,2025-11-24 01:05:19,0.0
daraz,DRZ00003,Electronics Item 3,Home,48282.15,33663.19,4.0,486,Pre-order,Daraz Seller 91,3.7,Free Delivery,False,https://daraz.pk/product/3,https://via.placeholder.com/300x300?text=Item+3,Quality Electronics available in Pakistan with fast delivery.,Brand C,2025-11-24 01:05:19,0.0
daraz,DRZ00004,Electronics Item 4,Sports,42495.96,53916.15,3.1,2090,Out of Stock,Daraz Seller 78,4.4,Free Delivery,False,https://daraz.pk/product/4,https://via.placeholder.com/300x300?text=Item+4,Quality Electronics available in Pakistan with fast delivery.,Brand D,2025-11-24 01:05:19,21.2
daraz,DRZ00005,Electronics Item 5,Beauty,30766.56,38602.72,4.7,2237,Out of Stock,Daraz Seller 68,4.7,Cash on Delivery,True,https://daraz.pk/product/5,https://via.placeholder.com/300x300?text=Item+5,Quality Electronics available in Pakistan with fast delivery.,Brand E,2025-11-24 01:05:19,20.3
daraz,DRZ00006,Electronics Item 6,Fashion,10173.23,44954.61,4.1,1822,Out of Stock,Daraz Seller 9,4.5,Free Delivery,True,https://daraz.pk/product/6,https://via.placeholder.com/300x300?text=Item+6,Quality Electronics available in Pakistan with fast delivery.,Brand F,2025-11-24 01:05:19,77.4
daraz,DRZ00007,Electronics Item 7,Beauty,27803.9,57934.17,5.0,2104,Pre-order,Daraz Seller 96,4.7,Cash on Delivery,True,https://daraz.pk/product/7,https://via.placeholder.com/300x300?text=Item+7,Quality Electronics available in Pakistan with fast delivery.,Brand G,2025-11-24 01:05:19,52.0
daraz,DRZ00008,Electronics Item 8,Sports,48253.44,48909.22,4.7,416,Pre-order,Daraz Seller 15,4.2,Cash on Delivery,False,https://daraz.pk/product/8,https://via.placeholder.com/300x300?text=Item+8,Quality Electronics available in Pakistan with fast delivery.,Brand H,2025-11-24 01:05:19,1.3
daraz,DRZ00009,Electronics Item 9,Sports,39380.0,35005.22,4.7,700,Pre-order,Daraz Seller 35,4.6,Cash on Delivery,True,https://daraz.pk/product/9,https://via.placeholder.com/300x300?text=Item+9,Quality Electronics available in Pakistan with fast delivery.,Brand I,2025-11-24 01:05:19,0.0
daraz,DRZ00010,Electronics Item 10,Beauty,49638.14,4132.01,3.8,1015,Pre-order,Daraz Seller 57,4.6,Cash on Delivery,True,https://daraz.pk/product/10,https://via.placeholder.com/300x300?text=Item+10,Quality Electronics available in Pakistan with fast delivery.,Brand J,2025-11-24 01:05:19,0.0
daraz,DRZ00011,Electronics Item 11,Sports,43969.54,7188.33,3.6,851,Out of Stock,Daraz Seller 98,4.2,Free Delivery,True,https://daraz.pk/product/11,https://via.placeholder.com/300x300?text=Item+11,Quality Electronics available in Pakistan with fast delivery.,Brand K,2025-11-24 01:05:19,0.0
daraz,DRZ00012,Electronics Item 12,Home,42327.09,2302.51,3.4,1457,Pre-order,Daraz Seller 72,4.6,Cash on Delivery,False,https://daraz.pk/product/12,https://via.placeholder.com/300x300?text=Item+12,Quality Electronics available in Pakistan with fast delivery.,Brand L,2025-11-24 01:05:19,0.0
daraz,DRZ00013,Electronics Item 13,Fashion,993.38,5542.48,3.9,2072,In Stock,Daraz Seller 63,3.9,Cash on Delivery,True,https://daraz.pk/product/13,https://via.placeholder.com/300x300?text=Item+13,Quality Electronics available in Pakistan with fast delivery.,Brand M,2025-11-24 01:05:19,82.1
daraz,DRZ00014,Electronics Item 14,Electronics,35653.8,3685.86,4.6,2488,Out of Stock,Daraz Seller 29,4.0,Free Delivery,False,https://daraz.pk/product/14,https://via.placeholder.com/300x300?text=Item+14,Quality Electronics available in Pakistan with fast delivery.,Brand N,2025-11-24 01:05:19,0.0
daraz,DRZ00015,Electronics Item 15,Fashion,47815.58,58994.25,4.0,763,In Stock,Daraz Seller 9,4.3,Free Delivery,False,https://daraz.pk/product/15,https://via.placeholder.com/300x300?text=Item+15,Quality Electronics available in Pakistan with fast delivery.,Brand O,2025-11-24 01:05:19,18.9
daraz,DRZ00016,Electronics Item 16,Fashion,31959.49,50988.09,3.5,1992,In Stock,Daraz Seller 64,4.1,Free Delivery,True,https://daraz.pk/product/16,https://via.placeholder.com/300x300?text=Item+16,Quality Electronics available in Pakistan with fast delivery.,Brand P,2025-11-24 01:05:19,37.3
daraz,DRZ00017,Electronics Item 17,Beauty,6453.27,9785.01,4.7,2240,Out of Stock,Daraz Seller 93,4.8,Free Delivery,True,https://daraz.pk/product/17,https://via.placeholder.com/300x300?text=Item+17,Quality Electronics available in Pakistan with fast delivery.,Brand Q,2025-11-24 01:05:19,34.0
daraz,DRZ00018,Electronics Item 18,Sports,12197.12,13120.06,3.4,76,Pre-order,Daraz Seller 88,4.1,Cash on Delivery,False,https://daraz.pk/product/18,https://via.placeholder.com/300x300?text=Item+18,Quality Electronics available in Pakistan with fast delivery.,Brand R,2025-11-24 01:05:19,7.0
daraz,DRZ00019,Electronics Item 19,Beauty,34437.55,48316.5,3.3,121,Pre-order,Daraz Seller 11,4.9,Free Delivery,True,https://daraz.pk/product/19,https://via.placeholder.com/300x300?text=Item+19,Quality Electronics available in Pakistan with fast delivery.,Brand S,2025-11-24 01:05:19,28.7
daraz,DRZ00020,Electronics Item 20,Electronics,13920.9,53354.24,4.7,1127,Out of Stock,Daraz Seller 43,4.2,Cash on Delivery,False,https://daraz.pk/product/20,https://via.placeholder.com/300x300?text=Item+20,Quality Electronics available in Pakistan with fast delivery.,Brand T,2025-11-24 01:05:19,73.9
daraz,DRZ00021,Electronics Item 21,Fashion,1039.98,27659.66,4.2,2954,In Stock,Daraz Seller 11,4.6,Cash on Delivery,True,https://daraz.pk/product/21,https://via.placeholder.com/300x300?text=Item+21,Quality Electronics available in Pakistan with fast delivery.,Brand U,2025-11-24 01:05:19,96.2
daraz,DRZ00022,Electronics Item 22,Beauty,21640.26,20564.68,3.4,541,In Stock,Daraz Seller 17,3.7,Free Delivery,False,https://daraz.pk/product/22,https://via.placeholder.com/300x300?text=Item+22,Quality Electronics available in Pakistan with fast delivery.,Brand V,2025-11-24 01:05:19,0.0
daraz,DRZ00023,Electronics Item 23,Home,43259.65,59173.56,4.4,1690,Pre-order,Daraz Seller 37,4.7,Cash on Delivery,True,https://daraz.pk/product/23,https://via.placeholder.com/300x300?text=Item+23,Quality Electronics available in Pakistan with fast delivery.,Brand W,2025-11-24 01:05:19,26.9
daraz,DRZ00024,Electronics Item 24,Fashion,36943.42,57262.04,4.9,2887,Pre-order,Daraz Seller 86,3.9,Free Delivery,True,https://daraz.pk/product/24,https://via.placeholder.com/300x300?text=Item+24,Quality Electronics available in Pakistan with fast delivery.,Brand X,2025-11-24 01:05:19,35.5
daraz,DRZ00025,Electronics Item 25,Beauty,11285.77,41566.74,4.9,629,Out of Stock,Daraz Seller 96,4.3,Free Delivery,False,https://daraz.pk/product/25,https://via.placeholder.com/300x300?text=Item+25,Quality Electronics available in Pakistan with fast delivery.,Brand Y,2025-11-24 01:05:19,72.8
daraz,DRZ00026,Electronics Item 26,Electronics,9206.47,53844.84,5.0,561,In Stock,Daraz Seller 36,4.2,Cash on Delivery,False,https://daraz.pk/product/26,https://via.placeholder.com/300x300?text=Item+26,Quality Electronics available in Pakistan with fast delivery.,Brand Z,2025-11-24 01:05:19,82.9
daraz,DRZ00027,Electronics Item 27,Beauty,900.84,41143.84,4.9,969,In Stock,Daraz Seller 74,3.9,Free Delivery,True,https://daraz.pk/product/27,https://via.placeholder.com/300x300?text=Item+27,Quality Electronics available in Pakistan with fast delivery.,Brand A,2025-11-24 01:05:19,97.8
daraz,DRZ00028,Electronics Item 28,Beauty,22676.68,21345.74,3.1,1204,Out of Stock,Daraz Seller 59,3.6,Free Delivery,True,https://daraz.pk/product/28,https://via.placeholder.com/300x300?text=Item+28,Quality Electronics available in Pakistan with fast delivery.,Brand B,2025-11-24 01:05:19,0.0
daraz,DRZ00029,Electronics Item 29,Beauty,3128.64,47383.09,4.8,593,Out of Stock,Daraz Seller 75,4.0,Cash on Delivery,True,https://daraz.pk/product/29,https://via.placeholder.com/300x300?text=Item+29,Quality Electronics available in Pakistan with fast delivery.,Brand C,2025-11-24 01:05:19,93.4
