platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00001,Fashion Item 1,Home,25163.16,27204.41,4.6,2941,Out of Stock,Daraz Seller 13,3.8,Free Delivery,False,https://daraz.pk/product/1,https://via.placeholder.com/300x300?text=Item+1,Quality Fashion available in Pakistan with fast delivery.,Brand A,2025-11-24 01:01:00,7.5
daraz,DRZ00002,Fashion Item 2,Fashion,31520.02,31759.67,4.5,2153,In Stock,Daraz Seller 61,3.9,Cash on Delivery,False,https://daraz.pk/product/2,https://via.placeholder.com/300x300?text=Item+2,Quality Fashion available in Pakistan with fast delivery.,Brand B,2025-11-24 01:01:00,0.8
daraz,DRZ00003,Fashion Item 3,Home,35935.15,30295.53,3.3,583,Out of Stock,Daraz Seller 17,4.3,Cash on Delivery,False,https://daraz.pk/product/3,https://via.placeholder.com/300x300?text=Item+3,Quality Fashion available in Pakistan with fast delivery.,Brand C,2025-11-24 01:01:00,0.0
daraz,DRZ00004,Fashion Item 4,Fashion,41071.56,32194.42,3.4,1272,In Stock,Daraz Seller 49,4.5,Cash on Delivery,False,https://daraz.pk/product/4,https://via.placeholder.com/300x300?text=Item+4,Quality Fashion available in Pakistan with fast delivery.,Brand D,2025-11-24 01:01:00,0.0
daraz,DRZ00005,Fashion Item 5,Fashion,10711.35,9334.3,4.7,1964,Out of Stock,Daraz Seller 100,4.8,Free Delivery,True,https://daraz.pk/product/5,https://via.placeholder.com/300x300?text=Item+5,Quality Fashion available in Pakistan with fast delivery.,Brand E,2025-11-24 01:01:00,0.0
daraz,DRZ00006,Fashion Item 6,Beauty,46367.99,31608.72,4.6,671,Out of Stock,Daraz Seller 31,4.6,Free Delivery,True,https://daraz.pk/product/6,https://via.placeholder.com/300x300?text=Item+6,Quality Fashion available in Pakistan with fast delivery.,Brand F,2025-11-24 01:01:00,0.0
daraz,DRZ00007,Fashion Item 7,Fashion,29438.06,45946.7,4.2,2135,In Stock,Daraz Seller 77,4.2,Cash on Delivery,False,https://daraz.pk/product/7,https://via.placeholder.com/300x300?text=Item+7,Quality Fashion available in Pakistan with fast delivery.,Brand G,2025-11-24 01:01:00,35.9
daraz,DRZ00008,Fashion Item 8,Sports,44038.53,22813.12,4.3,2386,Out of Stock,Daraz Seller 52,3.6,Free Delivery,True,https://daraz.pk/product/8,https://via.placeholder.com/300x300?text=Item+8,Quality Fashion available in Pakistan with fast delivery.,Brand H,2025-11-24 01:01:00,0.0
daraz,DRZ00009,Fashion Item 9,Fashion,15100.37,51820.26,3.3,1407,Out of Stock,Daraz Seller 19,4.6,Free Delivery,True,https://daraz.pk/product/9,https://via.placeholder.com/300x300?text=Item+9,Quality Fashion available in Pakistan with fast delivery.,Brand I,2025-11-24 01:01:00,70.9
daraz,DRZ00010,Fashion Item 10,Home,5760.53,47959.87,3.8,548,Out of Stock,Daraz Seller 49,3.7,Free Delivery,False,https://daraz.pk/product/10,https://via.placeholder.com/300x300?text=Item+10,Quality Fashion available in Pakistan with fast delivery.,Brand J,2025-11-24 01:01:00,88.0
daraz,DRZ00011,Fashion Item 11,Beauty,40425.34,43447.73,3.7,538,Out of Stock,Daraz Seller 82,3.7,Cash on Delivery,False,https://daraz.pk/product/11,https://via.placeholder.com/300x300?text=Item+11,Quality Fashion available in Pakistan with fast delivery.,Brand K,2025-11-24 01:01:00,7.0
daraz,DRZ00012,Fashion Item 12,Home,3931.22,38654.73,4.3,2427,In Stock,Daraz Seller 32,4.6,Cash on Delivery,True,https://daraz.pk/product/12,https://via.placeholder.com/300x300?text=Item+12,Quality Fashion available in Pakistan with fast delivery.,Brand L,2025-11-24 01:01:00,89.8
daraz,DRZ00013,Fashion Item 13,Electronics,24422.14,22803.67,3.9,2060,Pre-order,Daraz Seller 52,3.9,Cash on Delivery,True,https://daraz.pk/product/13,https://via.placeholder.com/300x300?text=Item+13,Quality Fashion available in Pakistan with fast delivery.,Brand M,2025-11-24 01:01:00,0.0
daraz,DRZ00014,Fashion Item 14,Electronics,2281.33,13265.44,4.5,2984,In Stock,Daraz Seller 39,4.0,Cash on Delivery,True,https://daraz.pk/product/14,https://via.placeholder.com/300x300?text=Item+14,Quality Fashion available in Pakistan with fast delivery.,Brand N,2025-11-24 01:01:00,82.8
daraz,DRZ00015,Fashion Item 15,Electronics,14068.2,29166.09,4.0,523,In Stock,Daraz Seller 11,3.7,Free Delivery,True,https://daraz.pk/product/15,https://via.placeholder.com/300x300?text=Item+15,Quality Fashion available in Pakistan with fast delivery.,Brand O,2025-11-24 01:01:00,51.8
daraz,DRZ00016,Fashion Item 16,Electronics,28055.84,41138.27,4.4,212,Pre-order,Daraz Seller 6,4.4,Cash on Delivery,True,https://daraz.pk/product/16,https://via.placeholder.com/300x300?text=Item+16,Quality Fashion available in Pakistan with fast delivery.,Brand P,2025-11-24 01:01:00,31.8
daraz,DRZ00017,Fashion Item 17,Home,2474.56,29047.07,4.3,1184,In Stock,Daraz Seller 84,4.1,Free Delivery,True,https://daraz.pk/product/17,https://via.placeholder.com/300x300?text=Item+17,Quality Fashion available in Pakistan with fast delivery.,Brand Q,2025-11-24 01:01:00,91.5
daraz,DRZ00018,Fashion Item 18,Home,4850.59,903.41,3.7,1392,Out of Stock,Daraz Seller 73,3.8,Free Delivery,False,https://daraz.pk/product/18,https://via.placeholder.com/300x300?text=Item+18,Quality Fashion available in Pakistan with fast delivery.,Brand R,2025-11-24 01:01:00,0.0
daraz,DRZ00019,Fashion Item 19,Beauty,34953.88,10146.45,4.3,1677,In Stock,Daraz Seller 79,4.4,Free Delivery,False,https://daraz.pk/product/19,https://via.placeholder.com/300x300?text=Item+19,Quality Fashion available in Pakistan with fast delivery.,Brand S,2025-11-24 01:01:00,0.0
daraz,DRZ00020,Fashion Item 20,Home,11868.5,12921.84,3.7,2710,Out of Stock,Daraz Seller 7,4.8,Free Delivery,True,https://daraz.pk/product/20,https://via.placeholder.com/300x300?text=Item+20,Quality Fashion available in Pakistan with fast delivery.,Brand T,2025-11-24 01:01:00,8.2
daraz,DRZ00021,Fashion Item 21,Electronics,7978.17,15374.37,4.3,674,Out of Stock,Daraz Seller 28,4.7,Cash on Delivery,True,https://daraz.pk/product/21,https://via.placeholder.com/300x300?text=Item+21,Quality Fashion available in Pakistan with fast delivery.,Brand U,2025-11-24 01:01:00,48.1
daraz,DRZ00022,Fashion Item 22,Home,17452.75,39780.86,5.0,514,Pre-order,Daraz Seller 72,4.6,Free Delivery,False,https://daraz.pk/product/22,https://via.placeholder.com/300x300?text=Item+22,Quality Fashion available in Pakistan with fast delivery.,Brand V,2025-11-24 01:01:00,56.1
daraz,DRZ00023,Fashion Item 23,Electronics,18985.03,37706.07,4.0,1270,Out of Stock,Daraz Seller 34,4.3,Cash on Delivery,True,https://daraz.pk/product/23,https://via.placeholder.com/300x300?text=Item+23,Quality Fashion available in Pakistan with fast delivery.,Brand W,2025-11-24 01:01:00,49.6
daraz,DRZ00024,Fashion Item 24,Electronics,27351.01,8409.16,4.6,2566,In Stock,Daraz Seller 34,4.0,Cash on Delivery,True,https://daraz.pk/product/24,https://via.placeholder.com/300x300?text=Item+24,Quality Fashion available in Pakistan with fast delivery.,Brand X,2025-11-24 01:01:00,0.0
daraz,DRZ00025,Fashion Item 25,Sports,22580.96,4048.71,3.4,1085,Pre-order,Daraz Seller 10,5.0,Cash on Delivery,True,https://daraz.pk/product/25,https://via.placeholder.com/300x300?text=Item+25,Quality Fashion available in Pakistan with fast delivery.,Brand Y,2025-11-24 01:01:00,0.0
daraz,DRZ00026,Fashion Item 26,Electronics,45338.76,26091.34,3.7,2991,Out of Stock,Daraz Seller 22,3.8,Free Delivery,True,https://daraz.pk/product/26,https://via.placeholder.com/300x300?text=Item+26,Quality Fashion available in Pakistan with fast delivery.,Brand Z,2025-11-24 01:01:00,0.0
daraz,DRZ00027,Fashion Item 27,Home,47194.83,52420.22,3.7,1924,In Stock,Daraz Seller 5,4.7,Cash on Delivery,False,https://daraz.pk/product/27,https://via.placeholder.com/300x300?text=Item+27,Quality Fashion available in Pakistan with fast delivery.,Brand A,2025-11-24 01:01:00,10.0
daraz,DRZ00028,Fashion Item 28,Sports,47224.53,28682.23,3.3,1422,In Stock,Daraz Seller 94,4.6,Cash on Delivery,False,https://daraz.pk/product/28,https://via.placeholder.com/300x300?text=Item+28,Quality Fashion available in Pakistan with fast delivery.,Brand B,2025-11-24 01:01:00,0.0
daraz,DRZ00029,Fashion Item 29,Sports,41737.18,19732.71,3.6,1259,Pre-order,Daraz Seller 75,3.9,Free Delivery,True,https://daraz.pk/product/29,https://via.placeholder.com/300x300?text=Item+29,Quality Fashion available in Pakistan with fast delivery.,Brand C,2025-11-24 01:01:00,0.0
daraz,DRZ00030,Fashion Item 30,Electronics,25470.12,12882.36,3.4,1488,Pre-order,Daraz Seller 5,4.8,Free Delivery,True,https://daraz.pk/product/30,https://via.placeholder.com/300x300?text=Item+30,Quality Fashion available in Pakistan with fast delivery.,Brand D,2025-11-24 01:01:00,0.0
daraz,DRZ00031,Fashion Item 31,Home,5069.62,47917.17,3.2,1532,Out of Stock,Daraz Seller 81,4.5,Free Delivery,False,https://daraz.pk/product/31,https://via.placeholder.com/300x300?text=Item+31,Quality Fashion available in Pakistan with fast delivery.,Brand E,2025-11-24 01:01:00,89.4
daraz,DRZ00032,Fashion Item 32,Electronics,49533.17,16413.84,4.5,2399,Pre-order,Daraz Seller 55,4.2,Free Delivery,False,https://daraz.pk/product/32,https://via.placeholder.com/300x300?text=Item+32,Quality Fashion available in Pakistan with fast delivery.,Brand F,2025-11-24 01:01:00,0.0
daraz,DRZ00033,Fashion Item 33,Sports,29251.67,55068.33,3.1,30,In Stock,Daraz Seller 5,3.5,Free Delivery,True,https://daraz.pk/product/33,https://via.placeholder.com/300x300?text=Item+33,Quality Fashion available in Pakistan with fast delivery.,Brand G,2025-11-24 01:01:00,46.9
daraz,DRZ00034,Fashion Item 34,Electronics,39730.49,34059.05,4.3,2735,In Stock,Daraz Seller 58,3.9,Cash on Delivery,True,https://daraz.pk/product/34,https://via.placeholder.com/300x300?text=Item+34,Quality Fashion available in Pakistan with fast delivery.,Brand H,2025-11-24 01:01:00,0.0
daraz,DRZ00035,Fashion Item 35,Home,49059.4,21300.11,4.3,2027,Out of Stock,Daraz Seller 75,4.8,Free Delivery,True,https://daraz.pk/product/35,https://via.placeholder.com/300x300?text=Item+35,Quality Fashion available in Pakistan with fast delivery.,Brand I,2025-11-24 01:01:00,0.0
daraz,DRZ00036,Fashion Item 36,Home,40501.93,32902.91,3.7,1268,In Stock,Daraz Seller 31,4.8,Cash on Delivery,False,https://daraz.pk/product/36,https://via.placeholder.com/300x300?text=Item+36,Quality Fashion available in Pakistan with fast delivery.,Brand J,2025-11-24 01:01:00,0.0
daraz,DRZ00037,Fashion Item 37,Electronics,29731.84,47193.24,4.3,387,Pre-order,Daraz Seller 83,3.9,Cash on Delivery,True,https://daraz.pk/product/37,https://via.placeholder.com/300x300?text=Item+37,Quality Fashion available in Pakistan with fast delivery.,Brand K,2025-11-24 01:01:00,37.0
daraz,DRZ00038,Fashion Item 38,Beauty,24471.4,37318.91,3.8,1395,In Stock,Daraz Seller 59,3.8,Free Delivery,True,https://daraz.pk/product/38,https://via.placeholder.com/300x300?text=Item+38,Quality Fashion available in Pakistan with fast delivery.,Brand L,2025-11-24 01:01:00,34.4
daraz,DRZ00039,Fashion Item 39,Beauty,13699.99,59348.84,4.7,1069,Out of Stock,Daraz Seller 55,4.6,Free Delivery,True,https://daraz.pk/product/39,https://via.placeholder.com/300x300?text=Item+39,Quality Fashion available in Pakistan with fast delivery.,Brand M,2025-11-24 01:01:00,76.9
daraz,DRZ00040,Fashion Item 40,Sports,6683.91,59558.93,4.9,407,Out of Stock,Daraz Seller 75,3.7,Free Delivery,True,https://daraz.pk/product/40,https://via.placeholder.com/300x300?text=Item+40,Quality Fashion available in Pakistan with fast delivery.,Brand N,2025-11-24 01:01:00,88.8
daraz,DRZ00041,Fashion Item 41,Sports,13010.06,954.25,4.5,603,Pre-order,Daraz Seller 61,4.3,Cash on Delivery,False,https://daraz.pk/product/41,https://via.placeholder.com/300x300?text=Item+41,Quality Fashion available in Pakistan with fast delivery.,Brand O,2025-11-24 01:01:00,0.0
daraz,DRZ00042,Fashion Item 42,Home,26834.56,37374.76,4.3,1966,In Stock,Daraz Seller 52,3.7,Cash on Delivery,True,https://daraz.pk/product/42,https://via.placeholder.com/300x300?text=Item+42,Quality Fashion available in Pakistan with fast delivery.,Brand P,2025-11-24 01:01:00,28.2
daraz,DRZ00043,Fashion Item 43,Fashion,9549.27,7769.7,3.8,2260,Pre-order,Daraz Seller 37,4.1,Free Delivery,True,https://daraz.pk/product/43,https://via.placeholder.com/300x300?text=Item+43,Quality Fashion available in Pakistan with fast delivery.,Brand Q,2025-11-24 01:01:00,0.0
daraz,DRZ00044,Fashion Item 44,Beauty,10807.39,5664.09,4.2,207,In Stock,Daraz Seller 8,3.9,Free Delivery,False,https://daraz.pk/product/44,https://via.placeholder.com/300x300?text=Item+44,Quality Fashion available in Pakistan with fast delivery.,Brand R,2025-11-24 01:01:00,0.0
daraz,DRZ00045,Fashion Item 45,Sports,19820.0,6377.7,4.6,921,Pre-order,Daraz Seller 61,3.8,Free Delivery,True,https://daraz.pk/product/45,https://via.placeholder.com/300x300?text=Item+45,Quality Fashion available in Pakistan with fast delivery.,Brand S,2025-11-24 01:01:00,0.0
daraz,DRZ00046,Fashion Item 46,Beauty,19366.32,10699.49,3.7,1830,Pre-order,Daraz Seller 92,4.5,Cash on Delivery,True,https://daraz.pk/product/46,https://via.placeholder.com/300x300?text=Item+46,Quality Fashion available in Pakistan with fast delivery.,Brand T,2025-11-24 01:01:00,0.0
daraz,DRZ00047,Fashion Item 47,Fashion,31408.44,3618.35,4.2,745,In Stock,Daraz Seller 66,3.7,Cash on Delivery,True,https://daraz.pk/product/47,https://via.placeholder.com/300x300?text=Item+47,Quality Fashion available in Pakistan with fast delivery.,Brand U,2025-11-24 01:01:00,0.0
daraz,DRZ00048,Fashion Item 48,Electronics,49980.07,15122.72,3.8,43,Pre-order,Daraz Seller 84,5.0,Free Delivery,False,https://daraz.pk/product/48,https://via.placeholder.com/300x300?text=Item+48,Quality Fashion available in Pakistan with fast delivery.,Brand V,2025-11-24 01:01:00,0.0
daraz,DRZ00049,Fashion Item 49,Fashion,6801.59,13052.66,4.7,338,Out of Stock,Daraz Seller 2,3.7,Cash on Delivery,True,https://daraz.pk/product/49,https://via.placeholder.com/300x300?text=Item+49,Quality Fashion available in Pakistan with fast delivery.,Brand W,2025-11-24 01:01:00,47.9
daraz,DRZ00050,Fashion Item 50,Electronics,3001.18,4606.05,4.3,1998,In Stock,Daraz Seller 29,4.4,Cash on Delivery,False,https://daraz.pk/product/50,https://via.placeholder.com/300x300?text=Item+50,Quality Fashion available in Pakistan with fast delivery.,Brand X,2025-11-24 01:01:00,34.8
