platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00001,Electronics Product 1,Sports,404.13,321.62,4.1,947,Limited Stock,Seller 5,4.4,Free Shipping,True,https://amazon.com/product/1,https://via.placeholder.com/300x300?text=Product+1,High-quality Electronics with excellent features and performance.,Brand A,2025-11-24 01:14:45,0.0
amazon,AMZ00002,Electronics Product 2,Electronics,86.81,566.78,4.8,3063,Pre-order,Seller 69,4.8,Paid Shipping,True,https://amazon.com/product/2,https://via.placeholder.com/300x300?text=Product+2,High-quality Electronics with excellent features and performance.,Brand B,2025-11-24 01:14:45,84.7
amazon,AMZ00003,Electronics Product 3,Fashion,224.83,362.69,4.2,1277,Limited Stock,Seller 51,4.8,Free Shipping,False,https://amazon.com/product/3,https://via.placeholder.com/300x300?text=Product+3,High-quality Electronics with excellent features and performance.,Brand C,2025-11-24 01:14:45,38.0
amazon,AMZ00004,Electronics Product 4,Home & Kitchen,243.56,130.46,4.9,1620,In Stock,Seller 41,4.7,Paid Shipping,False,https://amazon.com/product/4,https://via.placeholder.com/300x300?text=Product+4,High-quality Electronics with excellent features and performance.,Brand D,2025-11-24 01:14:45,0.0
amazon,AMZ00005,Electronics Product 5,Fashion,41.15,154.96,4.8,896,Pre-order,Seller 63,4.5,Paid Shipping,False,https://amazon.com/product/5,https://via.placeholder.com/300x300?text=Product+5,High-quality Electronics with excellent features and performance.,Brand E,2025-11-24 01:14:45,73.4
amazon,AMZ00006,Electronics Product 6,Fashion,195.88,487.23,4.1,3179,Pre-order,Seller 24,4.0,Paid Shipping,False,https://amazon.com/product/6,https://via.placeholder.com/300x300?text=Product+6,High-quality Electronics with excellent features and performance.,Brand F,2025-11-24 01:14:45,59.8
amazon,AMZ00007,Electronics Product 7,Home & Kitchen,67.24,192.3,4.0,356,Pre-order,Seller 59,4.8,Free Shipping,False,https://amazon.com/product/7,https://via.placeholder.com/300x300?text=Product+7,High-quality Electronics with excellent features and performance.,Brand G,2025-11-24 01:14:45,65.0
amazon,AMZ00008,Electronics Product 8,Fashion,444.79,91.27,3.6,435,In Stock,Seller 50,4.2,Free Shipping,False,https://amazon.com/product/8,https://via.placeholder.com/300x300?text=Product+8,High-quality Electronics with excellent features and performance.,Brand H,2025-11-24 01:14:45,0.0
amazon,AMZ00009,Electronics Product 9,Fashion,338.59,44.58,4.9,3095,Limited Stock,Seller 7,4.2,Paid Shipping,False,https://amazon.com/product/9,https://via.placeholder.com/300x300?text=Product+9,High-quality Electronics with excellent features and performance.,Brand I,2025-11-24 01:14:45,0.0
amazon,AMZ00010,Electronics Product 10,Home & Kitchen,497.01,173.1,4.6,4701,Limited Stock,Seller 94,4.3,Paid Shipping,True,https://amazon.com/product/10,https://via.placeholder.com/300x300?text=Product+10,High-quality Electronics with excellent features and performance.,Brand J,2025-11-24 01:14:45,0.0
amazon,AMZ00011,Electronics Product 11,Books,290.08,250.37,4.8,1477,In Stock,Seller 27,4.3,Paid Shipping,True,https://amazon.com/product/11,https://via.placeholder.com/300x300?text=Product+11,High-quality Electronics with excellent features and performance.,Brand K,2025-11-24 01:14:45,0.0
amazon,AMZ00012,Electronics Product 12,Sports,54.4,113.23,3.6,624,In Stock,Seller 17,4.8,Paid Shipping,True,https://amazon.com/product/12,https://via.placeholder.com/300x300?text=Product+12,High-quality Electronics with excellent features and performance.,Brand L,2025-11-24 01:14:45,52.0
amazon,AMZ00013,Electronics Product 13,Books,247.48,155.1,4.6,296,In Stock,Seller 50,4.1,Free Shipping,False,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Electronics with excellent features and performance.,Brand M,2025-11-24 01:14:45,0.0
amazon,AMZ00014,Electronics Product 14,Home & Kitchen,305.87,233.08,3.7,1061,Pre-order,Seller 57,4.7,Paid Shipping,True,https://amazon.com/product/14,https://via.placeholder.com/300x300?text=Product+14,High-quality Electronics with excellent features and performance.,Brand N,2025-11-24 01:14:45,0.0
amazon,AMZ00015,Electronics Product 15,Sports,32.62,212.7,4.3,3818,Limited Stock,Seller 29,4.0,Paid Shipping,True,https://amazon.com/product/15,https://via.placeholder.com/300x300?text=Product+15,High-quality Electronics with excellent features and performance.,Brand O,2025-11-24 01:14:45,84.7
amazon,AMZ00016,Electronics Product 16,Electronics,42.73,527.22,3.6,4886,Limited Stock,Seller 31,4.3,Free Shipping,False,https://amazon.com/product/16,https://via.placeholder.com/300x300?text=Product+16,High-quality Electronics with excellent features and performance.,Brand P,2025-11-24 01:14:45,91.9
amazon,AMZ00017,Electronics Product 17,Books,26.39,32.19,4.5,2595,Limited Stock,Seller 95,4.2,Free Shipping,False,https://amazon.com/product/17,https://via.placeholder.com/300x300?text=Product+17,High-quality Electronics with excellent features and performance.,Brand Q,2025-11-24 01:14:45,18.0
amazon,AMZ00018,Electronics Product 18,Fashion,451.67,392.0,4.0,3421,Pre-order,Seller 68,4.6,Paid Shipping,False,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Electronics with excellent features and performance.,Brand R,2025-11-24 01:14:45,0.0
