platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00001,Beauty Item 1,Home,35736.74,5424.82,4.7,117,In Stock,Daraz Seller 85,3.6,Free Delivery,True,https://daraz.pk/product/1,https://via.placeholder.com/300x300?text=Item+1,Quality Beauty available in Pakistan with fast delivery.,Brand A,2025-11-27 22:08:26,0.0
daraz,DRZ00002,Beauty Item 2,Sports,47889.41,11870.49,4.6,1143,Out of Stock,Daraz Seller 74,4.5,Cash on Delivery,True,https://daraz.pk/product/2,https://via.placeholder.com/300x300?text=Item+2,Quality Beauty available in Pakistan with fast delivery.,Brand B,2025-11-27 22:08:26,0.0
daraz,DRZ00003,Beauty Item 3,Electronics,40745.94,7333.86,4.4,1226,Out of Stock,Daraz Seller 58,4.5,Cash on Delivery,False,https://daraz.pk/product/3,https://via.placeholder.com/300x300?text=Item+3,Quality Beauty available in Pakistan with fast delivery.,Brand C,2025-11-27 22:08:26,0.0
daraz,DRZ00004,Beauty Item 4,Electronics,1389.52,19607.52,5.0,1373,Pre-order,Daraz Seller 75,4.3,Cash on Delivery,False,https://daraz.pk/product/4,https://via.placeholder.com/300x300?text=Item+4,Quality Beauty available in Pakistan with fast delivery.,Brand D,2025-11-27 22:08:26,92.9
daraz,DRZ00005,Beauty Item 5,Sports,48693.42,42353.68,3.6,420,Pre-order,Daraz Seller 19,3.7,Free Delivery,True,https://daraz.pk/product/5,https://via.placeholder.com/300x300?text=Item+5,Quality Beauty available in Pakistan with fast delivery.,Brand E,2025-11-27 22:08:26,0.0
daraz,DRZ00006,Beauty Item 6,Home,25787.36,52663.97,3.5,835,Pre-order,Daraz Seller 46,4.9,Free Delivery,False,https://daraz.pk/product/6,https://via.placeholder.com/300x300?text=Item+6,Quality Beauty available in Pakistan with fast delivery.,Brand F,2025-11-27 22:08:26,51.0
daraz,DRZ00007,Beauty Item 7,Electronics,17165.96,39360.54,3.1,1522,In Stock,Daraz Seller 68,5.0,Free Delivery,False,https://daraz.pk/product/7,https://via.placeholder.com/300x300?text=Item+7,Quality Beauty available in Pakistan with fast delivery.,Brand G,2025-11-27 22:08:26,56.4
daraz,DRZ00008,Beauty Item 8,Home,30792.82,56985.92,4.2,1778,Pre-order,Daraz Seller 72,3.6,Free Delivery,False,https://daraz.pk/product/8,https://via.placeholder.com/300x300?text=Item+8,Quality Beauty available in Pakistan with fast delivery.,Brand H,2025-11-27 22:08:26,46.0
daraz,DRZ00009,Beauty Item 9,Fashion,21511.63,20872.04,4.7,1573,Pre-order,Daraz Seller 10,4.5,Cash on Delivery,True,https://daraz.pk/product/9,https://via.placeholder.com/300x300?text=Item+9,Quality Beauty available in Pakistan with fast delivery.,Brand I,2025-11-27 22:08:26,0.0
daraz,DRZ00010,Beauty Item 10,Beauty,47937.19,28548.58,4.6,2345,Pre-order,Daraz Seller 68,4.1,Cash on Delivery,False,https://daraz.pk/product/10,https://via.placeholder.com/300x300?text=Item+10,Quality Beauty available in Pakistan with fast delivery.,Brand J,2025-11-27 22:08:26,0.0
daraz,DRZ00011,Beauty Item 11,Sports,22100.73,39324.9,4.6,336,In Stock,Daraz Seller 63,3.9,Cash on Delivery,False,https://daraz.pk/product/11,https://via.placeholder.com/300x300?text=Item+11,Quality Beauty available in Pakistan with fast delivery.,Brand K,2025-11-27 22:08:26,43.8
