platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,verified_seller,url,image_url,description,brand,scraped_at,discount_percent
daraz,DRZ00001,Fashion Item 1,Electronics,7329.05,42449.2,4.4,2849,Pre-order,Daraz Seller 64,4.3,Free Delivery,False,https://daraz.pk/product/1,https://via.placeholder.com/300x300?text=Item+1,Quality Fashion available in Pakistan with fast delivery.,Brand A,2025-11-24 09:43:46,82.7
daraz,DRZ00002,Fashion Item 2,Electronics,2248.34,23650.84,4.6,362,Pre-order,Daraz Seller 77,4.7,Free Delivery,False,https://daraz.pk/product/2,https://via.placeholder.com/300x300?text=Item+2,Quality Fashion available in Pakistan with fast delivery.,Brand B,2025-11-24 09:43:46,90.5
daraz,DRZ00003,Fashion Item 3,Beauty,35421.54,25125.35,3.6,871,In Stock,Daraz Seller 67,4.2,Free Delivery,True,https://daraz.pk/product/3,https://via.placeholder.com/300x300?text=Item+3,Quality Fashion available in Pakistan with fast delivery.,Brand C,2025-11-24 09:43:46,0.0
daraz,DRZ00004,Fashion Item 4,Sports,4304.9,15604.21,4.7,2726,In Stock,Daraz Seller 85,3.9,Free Delivery,False,https://daraz.pk/product/4,https://via.placeholder.com/300x300?text=Item+4,Quality Fashion available in Pakistan with fast delivery.,Brand D,2025-11-24 09:43:46,72.4
daraz,DRZ00005,Fashion Item 5,Fashion,12152.69,1522.93,3.7,1788,Out of Stock,Daraz Seller 2,4.8,Cash on Delivery,False,https://daraz.pk/product/5,https://via.placeholder.com/300x300?text=Item+5,Quality Fashion available in Pakistan with fast delivery.,Brand E,2025-11-24 09:43:46,0.0
daraz,DRZ00006,Fashion Item 6,Electronics,4081.47,10358.28,3.5,2700,Out of Stock,Daraz Seller 52,4.2,Free Delivery,True,https://daraz.pk/product/6,https://via.placeholder.com/300x300?text=Item+6,Quality Fashion available in Pakistan with fast delivery.,Brand F,2025-11-24 09:43:46,60.6
daraz,DRZ00007,Fashion Item 7,Electronics,27608.58,9122.83,4.4,2453,Pre-order,Daraz Seller 33,4.9,Cash on Delivery,True,https://daraz.pk/product/7,https://via.placeholder.com/300x300?text=Item+7,Quality Fashion available in Pakistan with fast delivery.,Brand G,2025-11-24 09:43:46,0.0
daraz,DRZ00008,Fashion Item 8,Sports,30084.55,52805.14,3.1,361,In Stock,Daraz Seller 30,3.9,Free Delivery,False,https://daraz.pk/product/8,https://via.placeholder.com/300x300?text=Item+8,Quality Fashion available in Pakistan with fast delivery.,Brand H,2025-11-24 09:43:46,43.0
daraz,DRZ00009,Fashion Item 9,Electronics,1763.59,44080.87,4.9,546,In Stock,Daraz Seller 61,3.8,Cash on Delivery,False,https://daraz.pk/product/9,https://via.placeholder.com/300x300?text=Item+9,Quality Fashion available in Pakistan with fast delivery.,Brand I,2025-11-24 09:43:46,96.0
daraz,DRZ00010,Fashion Item 10,Fashion,30223.94,48513.74,4.2,231,Pre-order,Daraz Seller 83,4.9,Cash on Delivery,True,https://daraz.pk/product/10,https://via.placeholder.com/300x300?text=Item+10,Quality Fashion available in Pakistan with fast delivery.,Brand J,2025-11-24 09:43:46,37.7
daraz,DRZ00011,Fashion Item 11,Home,48584.92,11847.19,3.7,1894,Pre-order,Daraz Seller 66,3.7,Free Delivery,False,https://daraz.pk/product/11,https://via.placeholder.com/300x300?text=Item+11,Quality Fashion available in Pakistan with fast delivery.,Brand K,2025-11-24 09:43:46,0.0
daraz,DRZ00012,Fashion Item 12,Fashion,44364.72,18558.14,3.6,1270,Pre-order,Daraz Seller 29,4.4,Cash on Delivery,False,https://daraz.pk/product/12,https://via.placeholder.com/300x300?text=Item+12,Quality Fashion available in Pakistan with fast delivery.,Brand L,2025-11-24 09:43:46,0.0
daraz,DRZ00013,Fashion Item 13,Fashion,42836.89,13809.21,4.5,2581,Pre-order,Daraz Seller 48,4.5,Cash on Delivery,True,https://daraz.pk/product/13,https://via.placeholder.com/300x300?text=Item+13,Quality Fashion available in Pakistan with fast delivery.,Brand M,2025-11-24 09:43:46,0.0
daraz,DRZ00014,Fashion Item 14,Home,33770.21,22788.28,3.2,1648,Out of Stock,Daraz Seller 19,3.6,Cash on Delivery,True,https://daraz.pk/product/14,https://via.placeholder.com/300x300?text=Item+14,Quality Fashion available in Pakistan with fast delivery.,Brand N,2025-11-24 09:43:46,0.0
