platform,product_id,title,category,price,original_price,rating,reviews_count,availability,seller,seller_rating,shipping,prime_eligible,url,image_url,description,brand,scraped_at,discount_percent
amazon,AMZ00001,Fashion Product 1,Home & Kitchen,349.54,461.47,4.0,1202,Pre-order,Seller 8,4.3,Paid Shipping,False,https://amazon.com/product/1,https://via.placeholder.com/300x300?text=Product+1,High-quality Fashion with excellent features and performance.,Brand A,2025-11-24 01:01:42,24.3
amazon,AMZ00002,Fashion Product 2,Electronics,56.85,50.08,4.6,1086,Pre-order,Seller 69,4.8,Free Shipping,False,https://amazon.com/product/2,https://via.placeholder.com/300x300?text=Product+2,High-quality Fashion with excellent features and performance.,Brand B,2025-11-24 01:01:42,0.0
amazon,AMZ00003,Fashion Product 3,Home & Kitchen,265.99,358.17,4.4,1996,Limited Stock,Seller 72,4.6,Free Shipping,True,https://amazon.com/product/3,https://via.placeholder.com/300x300?text=Product+3,High-quality Fashion with excellent features and performance.,Brand C,2025-11-24 01:01:42,25.7
amazon,AMZ00004,Fashion Product 4,Books,196.27,397.37,4.9,4641,Pre-order,Seller 1,4.7,Paid Shipping,False,https://amazon.com/product/4,https://via.placeholder.com/300x300?text=Product+4,High-quality Fashion with excellent features and performance.,Brand D,2025-11-24 01:01:42,50.6
amazon,AMZ00005,Fashion Product 5,Sports,376.62,27.63,3.8,4719,In Stock,Seller 52,5.0,Paid Shipping,True,https://amazon.com/product/5,https://via.placeholder.com/300x300?text=Product+5,High-quality Fashion with excellent features and performance.,Brand E,2025-11-24 01:01:42,0.0
amazon,AMZ00006,Fashion Product 6,Fashion,119.1,322.82,4.8,123,Limited Stock,Seller 93,4.5,Paid Shipping,False,https://amazon.com/product/6,https://via.placeholder.com/300x300?text=Product+6,High-quality Fashion with excellent features and performance.,Brand F,2025-11-24 01:01:42,63.1
amazon,AMZ00007,Fashion Product 7,Fashion,189.11,176.25,5.0,4192,Pre-order,Seller 51,4.6,Free Shipping,True,https://amazon.com/product/7,https://via.placeholder.com/300x300?text=Product+7,High-quality Fashion with excellent features and performance.,Brand G,2025-11-24 01:01:42,0.0
amazon,AMZ00008,Fashion Product 8,Fashion,481.45,570.09,4.5,263,In Stock,Seller 79,4.5,Paid Shipping,False,https://amazon.com/product/8,https://via.placeholder.com/300x300?text=Product+8,High-quality Fashion with excellent features and performance.,Brand H,2025-11-24 01:01:42,15.5
amazon,AMZ00009,Fashion Product 9,Books,23.91,461.35,4.9,3808,Pre-order,Seller 13,4.7,Paid Shipping,False,https://amazon.com/product/9,https://via.placeholder.com/300x300?text=Product+9,High-quality Fashion with excellent features and performance.,Brand I,2025-11-24 01:01:42,94.8
amazon,AMZ00010,Fashion Product 10,Fashion,225.6,209.15,4.6,307,Pre-order,Seller 98,4.0,Free Shipping,False,https://amazon.com/product/10,https://via.placeholder.com/300x300?text=Product+10,High-quality Fashion with excellent features and performance.,Brand J,2025-11-24 01:01:42,0.0
amazon,AMZ00011,Fashion Product 11,Electronics,221.17,400.11,3.8,3459,In Stock,Seller 17,4.2,Free Shipping,True,https://amazon.com/product/11,https://via.placeholder.com/300x300?text=Product+11,High-quality Fashion with excellent features and performance.,Brand K,2025-11-24 01:01:42,44.7
amazon,AMZ00012,Fashion Product 12,Books,422.94,107.8,5.0,631,Limited Stock,Seller 29,4.4,Paid Shipping,True,https://amazon.com/product/12,https://via.placeholder.com/300x300?text=Product+12,High-quality Fashion with excellent features and performance.,Brand L,2025-11-24 01:01:42,0.0
amazon,AMZ00013,Fashion Product 13,Electronics,20.52,540.66,4.5,422,Pre-order,Seller 12,4.3,Free Shipping,False,https://amazon.com/product/13,https://via.placeholder.com/300x300?text=Product+13,High-quality Fashion with excellent features and performance.,Brand M,2025-11-24 01:01:42,96.2
amazon,AMZ00014,Fashion Product 14,Home & Kitchen,101.04,122.82,3.5,1689,In Stock,Seller 91,5.0,Paid Shipping,True,https://amazon.com/product/14,https://via.placeholder.com/300x300?text=Product+14,High-quality Fashion with excellent features and performance.,Brand N,2025-11-24 01:01:42,17.7
amazon,AMZ00015,Fashion Product 15,Home & Kitchen,493.73,558.88,3.6,2027,Limited Stock,Seller 30,5.0,Paid Shipping,True,https://amazon.com/product/15,https://via.placeholder.com/300x300?text=Product+15,High-quality Fashion with excellent features and performance.,Brand O,2025-11-24 01:01:42,11.7
amazon,AMZ00016,Fashion Product 16,Electronics,118.78,131.16,4.0,3914,Pre-order,Seller 92,4.0,Free Shipping,False,https://amazon.com/product/16,https://via.placeholder.com/300x300?text=Product+16,High-quality Fashion with excellent features and performance.,Brand P,2025-11-24 01:01:42,9.4
amazon,AMZ00017,Fashion Product 17,Electronics,272.39,30.4,5.0,1203,Pre-order,Seller 63,4.8,Free Shipping,True,https://amazon.com/product/17,https://via.placeholder.com/300x300?text=Product+17,High-quality Fashion with excellent features and performance.,Brand Q,2025-11-24 01:01:42,0.0
amazon,AMZ00018,Fashion Product 18,Fashion,239.55,457.05,4.6,1142,Pre-order,Seller 14,4.3,Free Shipping,False,https://amazon.com/product/18,https://via.placeholder.com/300x300?text=Product+18,High-quality Fashion with excellent features and performance.,Brand R,2025-11-24 01:01:42,47.6
amazon,AMZ00019,Fashion Product 19,Home & Kitchen,411.89,37.13,3.8,882,Limited Stock,Seller 2,4.8,Free Shipping,False,https://amazon.com/product/19,https://via.placeholder.com/300x300?text=Product+19,High-quality Fashion with excellent features and performance.,Brand S,2025-11-24 01:01:42,0.0
amazon,AMZ00020,Fashion Product 20,Fashion,415.7,222.31,3.7,4950,In Stock,Seller 59,4.7,Paid Shipping,False,https://amazon.com/product/20,https://via.placeholder.com/300x300?text=Product+20,High-quality Fashion with excellent features and performance.,Brand T,2025-11-24 01:01:42,0.0
amazon,AMZ00021,Fashion Product 21,Sports,409.06,245.88,3.7,2857,Limited Stock,Seller 71,4.2,Free Shipping,True,https://amazon.com/product/21,https://via.placeholder.com/300x300?text=Product+21,High-quality Fashion with excellent features and performance.,Brand U,2025-11-24 01:01:42,0.0
amazon,AMZ00022,Fashion Product 22,Sports,112.53,299.17,3.6,1973,Pre-order,Seller 71,5.0,Free Shipping,True,https://amazon.com/product/22,https://via.placeholder.com/300x300?text=Product+22,High-quality Fashion with excellent features and performance.,Brand V,2025-11-24 01:01:42,62.4
amazon,AMZ00023,Fashion Product 23,Electronics,304.66,275.37,3.9,2402,Pre-order,Seller 79,4.8,Free Shipping,False,https://amazon.com/product/23,https://via.placeholder.com/300x300?text=Product+23,High-quality Fashion with excellent features and performance.,Brand W,2025-11-24 01:01:42,0.0
amazon,AMZ00024,Fashion Product 24,Books,410.41,64.76,4.7,4641,In Stock,Seller 70,4.9,Free Shipping,True,https://amazon.com/product/24,https://via.placeholder.com/300x300?text=Product+24,High-quality Fashion with excellent features and performance.,Brand X,2025-11-24 01:01:42,0.0
amazon,AMZ00025,Fashion Product 25,Sports,161.18,128.83,4.1,4960,Limited Stock,Seller 24,4.3,Free Shipping,True,https://amazon.com/product/25,https://via.placeholder.com/300x300?text=Product+25,High-quality Fashion with excellent features and performance.,Brand Y,2025-11-24 01:01:42,0.0
amazon,AMZ00026,Fashion Product 26,Books,33.86,129.6,4.8,4487,Pre-order,Seller 71,4.2,Paid Shipping,False,https://amazon.com/product/26,https://via.placeholder.com/300x300?text=Product+26,High-quality Fashion with excellent features and performance.,Brand Z,2025-11-24 01:01:42,73.9
amazon,AMZ00027,Fashion Product 27,Books,452.32,326.81,4.3,387,Pre-order,Seller 92,4.4,Paid Shipping,True,https://amazon.com/product/27,https://via.placeholder.com/300x300?text=Product+27,High-quality Fashion with excellent features and performance.,Brand A,2025-11-24 01:01:42,0.0
amazon,AMZ00028,Fashion Product 28,Sports,232.11,419.32,4.1,2218,In Stock,Seller 91,4.0,Paid Shipping,False,https://amazon.com/product/28,https://via.placeholder.com/300x300?text=Product+28,High-quality Fashion with excellent features and performance.,Brand B,2025-11-24 01:01:42,44.6
